participant,screen_width,screen_height,device_pixel_ratio,gender,age,height_cm,self_reported_visual_acuity,self_reported_color_vision,auto_brightness,blue_light_reduction,ambient_lighting,screen_technology,screen_diagonal_inches_question,screen_diagonal_inches_measured,acuity_best_denominator,color_vision_accuracy,color_gamut_srgb,color_gamut_p3,color_gamut_rec2020,codec_av1_10bit,codec_av1_8bit,codec_av1_hdr,codec_av1_power_efficient,codec_av1_sdr,codec_av1_smooth,codec_av1_supported,codec_h264_avc_10bit,codec_h264_avc_8bit,codec_h264_avc_hdr,codec_h264_avc_power_efficient,codec_h264_avc_sdr,codec_h264_avc_smooth,codec_h264_avc_supported,codec_hevc_10bit,codec_hevc_8bit,codec_hevc_hdr,codec_hevc_power_efficient,codec_hevc_sdr,codec_hevc_smooth,codec_hevc_supported,codec_vp8_10bit,codec_vp8_8bit,codec_vp8_hdr,codec_vp8_power_efficient,codec_vp8_sdr,codec_vp8_smooth,codec_vp8_supported,codec_vp9_10bit,codec_vp9_8bit,codec_vp9_hdr,codec_vp9_power_efficient,codec_vp9_sdr,codec_vp9_smooth,codec_vp9_supported
af1e6428-d02a-436f-87d4-797ba1fc2cce,1536.0,864.0,1.25,Male,42.0,167.0,Good at near and far,No difficulty,On,On,Daylight direct,Unknown,19.0,22.13915182645993,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
af200271-42a2-4a9b-8e6c-54186bd302e0,1536.0,864.0,1.25,Female,28.0,164.0,Good at near and far,No difficulty,Off,Off,Screen-only dark,Unknown,16.0,15.426432458046406,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
af2d2839-7471-4638-a3ac-1504ca7b76e9,1920.0,1080.0,1.0,Male,22.0,189.0,Good at near and far,No difficulty,Off,Off,Room warm,LCD / IPS,24.0,23.94829232398333,250.0,0.8666666666666667,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
af3656b8-e30f-4499-a4fb-d42382583185,1920.0,1080.0,1.0,Female,18.0,161.0,Normal with correction,No difficulty,Off,Off,Room neutral/cool,Unknown,17.3,17.074620993377348,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
af4d6d4f-3f2e-429a-a588-6a1959b6f91a,1600.0,900.0,1.0,Female,22.0,170.0,Good at near and far,No difficulty,Off,Off,Screen-only dark,LCD / IPS,24.0,24.463158073868502,16.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
af532afb-282a-4da0-b16e-b218dbbdda9c,1280.0,1024.0,1.0,Male,52.0,150.0,Normal with correction,No difficulty,On,Off,Daylight direct,Unknown,18.0,16.71076410636889,20.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
af557623-91ff-4b1c-9cd3-281999990a52,1920.0,1080.0,1.0,Male,37.0,182.0,Normal with correction,No difficulty,Off,Off,Room warm,LCD / IPS,32.0,30.76898706928405,16.0,0.5333333333333333,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
af5e6da8-7ade-4183-98ab-bf3eada1246a,1366.0,768.0,1.0,Female,50.0,160.0,Good at near and far,No difficulty,On,On,Desk lamp,Unknown,15.0,15.274092233724518,250.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
af671e9c-d173-458a-a984-7c3bb0139d14,1920.0,1080.0,1.0,Male,20.0,175.0,Difficulty far,No difficulty,Off,Off,Room neutral/cool,LCD / IPS,24.0,23.49414904127503,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
af681444-1452-4248-9133-8a88cb93b3cf,1920.0,1080.0,1.0,Female,30.0,173.0,Good at near and far,No difficulty,On,On,Room warm,LCD / IPS,25.0,27.06022523503999,16.0,0.9333333333333332,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
af7f19e9-f83a-45ae-8df8-fb20d08eddf9,1440.0,900.0,2.0,Female,26.0,164.0,Difficulty far,No difficulty,On,On,Screen-only dark,OLED,16.0,13.867159897615949,10.0,1.0,True,True,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
af9ff558-041e-4cd0-ba22-7930f53eaf9b,1536.0,864.0,1.25,Female,28.0,160.0,Good at near and far,No difficulty,On,On,Daylight direct,LCD / IPS,5.0,23.62147955603577,250.0,0.8666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
afa22568-ac62-4e7f-81d8-f03f180b8aa7,1536.0,960.0,1.25,Female,22.0,167.0,Good at near and far,No difficulty,Off,Off,Room neutral/cool,Unknown,16.0,16.17742775695584,10.0,0.9333333333333332,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
afa75e45-967c-4a7b-b31b-aeffe8bab3dd,1920.0,1080.0,1.0,Female,22.0,170.0,Good at near and far,No difficulty,Off,Off,Screen-only dark,OLED,27.0,30.884737068258985,20.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
afa860fd-d4cd-495b-a974-c0ed988ef645,1280.0,720.0,1.25,Female,35.0,156.0,Normal with correction,No difficulty,On,Off,Daylight diffuse,Unknown,4.0,18.359074147693832,10.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
afa98c8f-110e-4115-a68c-652138e95b5d,1920.0,1080.0,1.0,Female,21.0,187.0,Normal with correction,No difficulty,Off,Off,Daylight diffuse,LCD / IPS,24.0,23.15757523269033,10.0,0.8666666666666667,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
afb40d45-bed5-4152-bfe2-7fce395f5e35,1920.0,1080.0,1.25,Male,38.0,183.0,Difficulty far,No difficulty,Off,Off,Room warm,LCD / IPS,23.0,21.456603372208704,16.0,0.2,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
afcc6f96-522d-4ce5-a0c2-f2969675ad06,1920.0,1080.0,1.0,Male,31.0,180.0,Good at near and far,No difficulty,Off,Off,Daylight direct,OLED,30.0,26.609213693314818,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
afe1998a-15c9-47b7-9130-ec0de23b6822,1920.0,1080.0,1.0,Male,20.0,180.0,Normal with correction,No difficulty,Off,Off,Daylight diffuse,OLED,17.0,17.39985186944168,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
afe2972b-6b28-43d0-88dc-10eac8ab069c,1280.0,1024.0,1.0,Male,40.0,178.0,Normal with correction,No difficulty,Off,Off,Desk lamp,LCD / IPS,19.0,18.78990616656068,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
afe3d119-060a-49e7-a968-62c120ffe379,1600.0,900.0,1.0,Male,22.0,177.0,Difficulty far,No difficulty,Off,Off,Daylight diffuse,OLED,20.0,19.60315794729437,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
afe8772f-51ab-4fd3-b6cc-a1bca1632220,1536.0,864.0,1.25,Male,27.0,185.0,Good at near and far,No difficulty,On,Off,Daylight direct,LCD / IPS,27.0,15.539981570495916,12.0,0.9333333333333332,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
afeed928-8e6b-4063-93aa-1fd853334a1c,1920.0,1080.0,1.0,Male,33.0,178.0,Normal with correction,No difficulty,Off,Off,Screen-only dark,VA / Other,24.0,24.144419857922333,12.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True
aff200f3-8646-4701-8413-96472c38838a,2560.0,1440.0,1.5,Male,55.0,173.0,Difficulty near,No difficulty,Off,Off,Room warm,LCD / IPS,27.0,26.51267039369143,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
aff2856d-bdea-4744-8bb7-8e2d4269547f,1920.0,1080.0,1.0,Male,34.0,174.0,Good at near and far,No difficulty,Off,Off,Room neutral/cool,Unknown,18.0,21.150913448532293,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
aff72792-47ad-419e-9732-8b02aa415e28,1920.0,1080.0,1.0,Male,30.0,185.0,Good at near and far,No difficulty,Off,Off,Room warm,Unknown,22.0,21.109175701642982,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
b014d3a9-188b-4d01-8b6b-6867ebb0997d,3840.0,2160.0,1.0,Male,28.0,187.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,LCD / IPS,32.0,30.454781742317728,16.0,0.9333333333333332,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b01cdced-8a85-46cd-b550-b6e465b856d2,1920.0,1080.0,1.0,Female,24.0,157.0,Good at near and far,No difficulty,Off,Off,Daylight direct,Unknown,26.0,26.66308236108689,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b022effd-ca6f-4f69-a0f5-11bd78628639,1536.0,864.0,1.25,Female,30.0,168.0,Good at near and far,No difficulty,On,Off,Room neutral/cool,Unknown,15.6,15.29487145108746,10.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b023edb0-5491-44a1-bacb-34942899fb86,1280.0,720.0,1.5,Male,33.0,180.0,Good at near and far,No difficulty,Off,Off,Daylight direct,Unknown,18.0,14.959245601824604,10.0,0.8,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
b02ce969-175c-4def-907a-e73d79696ae1,1280.0,800.0,1.0,Female,27.0,172.0,Normal with correction,No difficulty,On,Off,Daylight direct,Unknown,13.3,13.081338666745156,10.0,1.0,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,True
b0367ddc-1381-4c30-b054-032f640ef4d3,1920.0,1080.0,1.0,Male,50.0,187.0,Normal with correction,No difficulty,Off,Off,Room warm,Unknown,24.0,23.531228242483035,16.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
b03c8d70-1916-4f7d-a03a-f96397ce85d6,1920.0,1080.0,1.0,Male,50.0,190.0,Good at near and far,No difficulty,Off,Off,Room warm,LCD / IPS,14.0,13.860739753511028,10.0,0.9333333333333332,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b03d33d1-24ec-4c5a-aaf2-a5d8016ed003,1920.0,1080.0,1.0,Male,29.0,175.0,Good at near and far,No difficulty,Off,Off,Daylight direct,Unknown,24.0,23.62258370442736,350.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
b03f1f89-f560-4e2f-b723-cc3d06a17ef3,1536.0,864.0,1.25,Female,44.0,167.0,Good at near and far,No difficulty,Off,Off,Daylight direct,Unknown,15.6,15.16366078916874,12.0,0.8666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b044a765-d7c7-465c-8f89-e7d81abc54d3,1920.0,1080.0,1.0,Male,37.0,185.0,Good at near and far,No difficulty,On,Off,Daylight diffuse,LCD / IPS,27.0,26.82075421526088,250.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b0499405-2825-44ec-b0ef-c9fe37781669,1730.0,973.0,1.11000001430511,Male,20.0,174.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,LCD / IPS,16.0,21.51532386257496,16.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
b04ac0db-8699-48a2-96b6-61ae98dd8cf2,1920.0,1080.0,1.0,Female,18.0,,Difficulty far,No difficulty,Off,On,Desk lamp,LCD / IPS,23.0,22.96019110851878,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b0619d31-86ba-46d1-9601-55c990889270,1082.0,609.0,1.77499997615814,Female,24.0,174.0,Normal with correction,No difficulty,On,Off,Daylight diffuse,LCD / IPS,13.0,15.317590204996131,10.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b0639bf6-4570-49a6-b010-85440f842c50,1920.0,1080.0,1.0,Male,52.0,180.0,Good at near and far,No difficulty,Off,Off,Room neutral/cool,LCD / IPS,24.0,22.99622731832511,250.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
b066ef4f-1fb5-4a6d-b1d7-5a4e654c3efa,1600.0,900.0,1.0,Male,27.0,187.0,Normal with correction,No difficulty,On,On,Room warm,Unknown,20.0,19.791649850633743,250.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b06990da-cdb0-46ce-9ec1-4e2597c7c00a,1680.0,1050.0,1.0,Male,46.0,170.0,Difficulty near,Blue/yellow difficulty,On,On,Desk lamp,VA / Other,15.0,21.411073435422587,250.0,1.0,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b080584f-bff4-4338-915d-0f3586ae54d4,1920.0,1080.0,1.0,Female,19.0,165.0,Normal with correction,No difficulty,Off,Off,Room neutral/cool,Unknown,17.3,16.97896485335843,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b095e845-0f71-4a09-8f0e-77b302587a01,1366.0,768.0,1.0,Male,32.0,178.0,Good at near and far,No difficulty,On,Off,Screen-only dark,LCD / IPS,17.0,15.408075498932629,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
b0a260f8-3e5a-4be8-b219-93d612408b8b,1536.0,864.0,1.25,Female,26.0,145.0,Difficulty far,No difficulty,Off,Off,Room neutral/cool,Unknown,15.6,15.520919812997324,12.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b0a4dc9c-8f85-4cb4-b0e0-aadbead32e5f,1536.0,864.0,1.25,Female,54.0,160.0,Good at near and far,No difficulty,Off,Off,Room warm,Unknown,19.0,15.589949356896222,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b0abef94-94a7-44f3-8386-a480ea4b9055,1920.0,1080.0,1.0,Male,63.0,176.0,Normal with correction,No difficulty,Off,Off,Daylight diffuse,OLED,21.0,21.648180188031997,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b0b828d2-4cb0-464e-a77c-ea83922b0480,1920.0,1080.0,1.0,Male,31.0,178.0,Good at near and far,No difficulty,Off,Off,Office bright/uniform,LCD / IPS,24.0,23.86413564035023,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b0c49751-1dd1-44a4-8329-591604d85105,1366.0,768.0,1.0,Female,28.0,160.0,Normal with correction,No difficulty,On,Off,Daylight diffuse,Unknown,7.0,14.221851864703709,12.0,0.8,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
b0d13c9f-0536-4977-b610-8e918acf1da9,1280.0,1024.0,1.0,Male,63.0,178.0,Normal with correction,No difficulty,On,Off,Room warm,LCD / IPS,19.0,18.87826907414059,250.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
b0d861bd-cd17-45a7-950d-9e9fa80f9634,1536.0,864.0,1.25,Female,23.0,165.0,Good at near and far,No difficulty,Off,Off,Room warm,LCD / IPS,15.0,15.480395218185322,10.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b0d86c37-1389-480f-862e-828f0e6376a5,1600.0,900.0,1.0,Female,39.0,170.0,Good at near and far,No difficulty,Off,Off,Daylight direct,Unknown,27.0,19.57226838087014,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b0de9aff-0d97-4b3f-a121-62645a5098fb,1360.0,768.0,1.0,Male,28.0,177.0,Good at near and far,Do not know,Off,Off,Daylight direct,LCD / IPS,32.0,18.512227239040943,16.0,0.0666666666666666,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
b0df823a-bf34-4ce7-9c19-d708dd6cd628,2560.0,1440.0,1.0,Male,36.0,180.0,Good at near and far,No difficulty,On,Off,Daylight direct,OLED,27.0,27.01369090389712,16.0,0.8666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
b0e944d2-7cc9-4d15-bd34-fc161f28d8e9,1920.0,1080.0,1.0,Male,32.0,175.0,Good at near and far,No difficulty,Off,Off,Room warm,OLED,32.0,26.567515757642138,12.0,0.8666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b0f344e3-f62e-487c-9f2f-5593b10cefcf,1536.0,864.0,1.25,Female,31.0,152.0,Good at near and far,No difficulty,On,On,Room warm,LCD / IPS,15.0,15.441000796161545,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b0f65ebb-8432-4ff7-871c-ea085b1b9b05,1536.0,864.0,1.25,Male,26.0,180.0,Good at near and far,No difficulty,Off,Off,Room warm,Unknown,16.0,15.440081688971295,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
b0f8077d-dcab-4219-bb3b-100afaafa26d,1536.0,864.0,1.25,Female,18.0,165.0,Good at near and far,No difficulty,Off,Off,Room warm,Unknown,15.0,15.589270884020491,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b104dbe8-fec3-4032-b006-cece9ca6183f,1536.0,864.0,1.25,Female,37.0,160.0,Normal with correction,No difficulty,On,Off,Daylight diffuse,OLED,15.0,15.520919812997324,10.0,0.9333333333333332,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b10b4d2b-897b-4204-a14f-c1e3fe9d06ef,1536.0,960.0,1.25,Female,51.0,164.0,Difficulty near,No difficulty,On,Off,Daylight direct,Unknown,16.0,15.575360587111067,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b11995fe-bc77-4d48-b886-2f919b286009,1440.0,900.0,2.0,Female,23.0,158.0,Good at near and far,No difficulty,On,Off,Room warm,Unknown,15.0,13.402310690103834,10.0,0.9333333333333332,True,True,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b11ce554-0be6-4711-bee1-097555b3e752,1536.0,864.0,1.25,Female,18.0,173.0,Good at near and far,No difficulty,On,Off,Room neutral/cool,Unknown,6.0,15.441000796161545,10.0,0.9333333333333332,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b12185e0-8247-46f1-9055-49989d430e21,1280.0,720.0,1.5,Female,18.0,168.0,Normal with correction,No difficulty,Off,Off,Room warm,OLED,16.0,13.691512923703874,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b14c54d9-8f81-4df7-a0a0-53f89ae37c54,1920.0,1080.0,1.0,Male,25.0,180.0,Good at near and far,No difficulty,Off,Off,Screen-only dark,OLED,28.0,15.474607299336444,10.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b15062e4-0dc9-457b-8f3e-7b29bb080c6a,1920.0,1080.0,1.0,Male,21.0,175.0,Difficulty far,No difficulty,Off,Off,Room neutral/cool,VA / Other,24.0,24.1872669802304,10.0,1.0,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b1728b7e-e35d-4d95-9caa-c3221e78f6c1,1920.0,1080.0,1.0,Female,32.0,168.0,Good at near and far,No difficulty,Off,Off,Daylight direct,Unknown,23.8,23.72274739460757,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
b17bb288-7adc-4d22-b388-1df2c19eed48,1536.0,864.0,1.25,Female,26.0,164.0,Good at near and far,No difficulty,Off,Off,Room warm,Unknown,5.0,15.465872961455686,10.0,0.8,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b17bb8c0-1b54-4168-83d4-4dc7557a9e82,1366.0,768.0,1.0,Female,45.0,168.0,Difficulty far,No difficulty,Off,Off,Ambient RGB,Unknown,25.0,15.669894963655358,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b1807296-12f5-4e55-b33e-cfe441bc70de,686.0,1098.0,1.75,Female,25.0,160.0,Normal with correction,No difficulty,On,Off,Room warm,Unknown,11.0,11.159023927797854,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True
b189d345-e28a-4e58-9ed3-5e4acd21add1,1920.0,1080.0,1.0,Female,40.0,165.0,Good at near and far,No difficulty,Off,Off,Room warm,LCD / IPS,32.0,23.313424817880605,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b18b958b-b908-4ebe-932d-e50c856c72a6,1239.0,697.0,1.54999995231628,Female,53.0,,Good at near and far,No difficulty,On,Off,Daylight direct,Unknown,16.0,15.428656183017004,250.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b1a31184-7adc-41d4-9d1d-d35866468ba0,1366.0,768.0,1.0,Female,21.0,150.0,Good at near and far,No difficulty,On,On,Room warm,LCD / IPS,15.0,15.280925939734836,250.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
b1a7a364-d71a-4fea-97a0-2bc3477c1a06,1440.0,960.0,1.5,Female,41.0,157.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,Unknown,22.0,13.800193297424808,10.0,0.8666666666666667,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
b1a7ab8f-b9a1-4e38-9633-fac16c7345db,1366.0,768.0,1.0,Female,37.0,160.0,Normal with correction,No difficulty,Off,Off,Room neutral/cool,LCD / IPS,14.0,15.55675492781669,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
